epoch,sat_id,x_m,y_m,z_m,satellite_clock_bias_s,satellite_clock_correction_m,relativistic_correction_s,position_norm_m,health,status
2026-04-01 00:00:00,C29,17820500.287695985,-2528680.4751260504,-21336860.255751707,0.0005840985205537089,175108.3311909599,-1.063057911418465e-10,27914620.918481648,0.0,计算成功
2026-04-01 00:00:00,C30,9164764.109285127,16354152.238667892,-20681446.910778705,0.00041833358000278507,125413.25221297458,1.4074450850679052e-09,27913678.420224823,0.0,计算成功
2026-04-01 00:00:00,C32,5127133.149587909,23739774.618807714,-13758149.437325409,-0.0009315235683504201,-279263.74024070345,1.6853403799179864e-09,27913277.651060037,0.0,计算成功
2026-04-01 00:00:00,C33,-19547082.971079156,-6779007.833438352,-18709533.324651428,-0.0009237968560254957,-276947.33016055543,1.0978484043396385e-09,27894265.308667183,0.0,计算成功
2026-04-01 00:00:00,C34,-8909762.141631532,-16713531.3852977,20479428.85810712,0.0009157044030177036,274521.27378209995,-1.4054206964444608e-09,27895035.385208827,0.0,计算成功
2026-04-01 00:00:00,C35,15849103.494798314,-21417447.866407,-8382030.371452392,-0.00032811532222508946,-98366.4989573216,-9.495469894977536e-10,27931337.022187825,0.0,计算成功
2026-04-01 00:00:00,C36,27739241.412816565,8316.575885638595,2987902.28508597,0.0002923251352696062,87636.87083765773,-1.3048337938088886e-09,27899697.908564784,0.0,计算成功
2026-04-01 00:00:00,C37,-3456525.009121724,16408276.808568109,22313540.728781138,-0.0009546906187830997,-286209.0472345264,-1.2771857997112434e-09,27911883.00384359,0.0,计算成功
2026-04-01 00:00:00,C38,-10245890.97337635,19385995.94995659,-35921470.910930656,0.00028162555219197273,84429.2165272388,-3.9496500272640276e-09,42084999.62237003,0.0,计算成功
2026-04-01 00:00:00,C39,-24475958.168102242,28802349.876088716,18518043.21521366,-2.1637543156365343e-05,-6486.772247927845,1.000235267465569e-08,42089972.81006296,0.0,计算成功
2026-04-01 00:00:00,C40,-12207734.770002346,37608176.624335475,15114974.85484387,-0.0002199435272738873,-65937.41066262871,3.898374712728796e-09,42330440.6082018,0.0,计算成功
2026-04-01 00:00:00,C41,-10978543.766742164,11075745.90132057,-23089998.036995627,-0.0009394176287270371,-281630.3200046099,2.3300134628749684e-09,27863032.495716516,0.0,计算成功
2026-04-01 00:00:00,C42,-16913455.828454502,-22003477.260434806,-2591619.748717259,-0.0008975614572403032,-269082.1554721324,-2.5855836031936926e-09,27873544.671130266,0.0,计算成功
2026-04-01 00:00:00,C43,-18163767.536505215,4016396.5205269344,20776015.967026874,0.0001352181048619571,40537.36802266787,-3.869158428881117e-10,27887214.482491028,0.0,计算成功
2026-04-01 00:00:00,C44,5544849.618311605,-26370676.989214584,7285274.484519529,0.0008424910909168755,252572.47498907158,-2.052947124449016e-09,27914748.54756842,0.0,计算成功
2026-04-01 00:00:00,C45,22158989.675707277,-10886155.290863536,-12993433.178074459,-0.0007736497645387873,-231934.36454220428,1.0623475127020966e-09,27899077.157102957,0.0,计算成功
2026-04-01 00:00:00,C46,17614843.936854217,11762641.298194554,18135434.76452091,-0.00036326749927802904,-108904.85652007355,-9.380976290264844e-10,27884340.611316513,0.0,计算成功
2026-04-01 00:00:00,C47,15027387.139935441,6095630.320434274,-22710350.887644913,-0.0005819174787364637,-174454.4713035672,6.891452363328975e-10,27905897.41787296,0.0,计算成功
2026-04-01 00:00:00,C48,20119172.824447844,15784267.979076277,11197778.26835995,0.000662884020368616,198727.62983522945,2.767248159449944e-10,27916204.414688036,0.0,计算成功
2026-04-01 00:00:00,C49,-18766430.57317873,13641335.167204872,15486058.42871715,-0.0009376774423610062,-281108.62525655935,2.4467299392093746e-10,27894138.223999668,0.0,计算成功
2026-04-01 00:00:00,C50,-11830361.275166854,-24530999.719978735,6049281.996396507,-0.00038225746286661607,-114597.90438162656,-5.358979160548547e-10,27898408.697172876,0.0,计算成功
2026-04-01 00:00:00,C56,6199172.193883559,30947950.020590577,28168466.99591168,0.0006144994717768106,184222.30708367165,9.723276747581157e-09,42304466.42218948,1.0,健康状态异常
2026-04-01 00:00:00,C58,12903586.539023904,9703140.012850024,-22777786.713787604,-0.0009731775915720683,-291751.30224791047,1.1511535541121167e-09,27919187.653974626,1.0,健康状态异常
2026-04-01 00:00:00,C59,-32333440.80627978,27075970.883430753,121898.44496272085,-5.842055832173385e-07,-175.14042777004946,4.3216299756154875e-10,42173148.481995896,0.0,计算成功
2026-04-01 00:00:00,C60,7329013.292702584,41506225.639482886,-1347704.6302540274,3.406742641873631e-07,102.13157503807096,7.415244527631155e-10,42169864.956514694,0.0,计算成功
2026-04-01 00:00:00,C62,-32236095.8278512,27143065.150703434,-1602529.1902163299,-7.499507902919057e-07,-224.82959080065294,3.459588826942845e-10,42172028.16800767,1.0,健康状态异常
2026-04-01 00:05:00,C01,-34233252.53741514,24509177.920993023,-1047673.0298197039,-0.0004994957459887355,-149745.05745050666,8.855485162706749e-10,42115472.22139084,0.0,计算成功
2026-04-01 00:05:00,C02,4487943.21147163,41929064.426977426,-1055986.7718984247,-4.684279000961836e-05,-14043.115156561333,2.915619676421465e-09,42181787.37385891,0.0,计算成功
2026-04-01 00:05:00,C03,-14660093.213272894,39543415.255847454,-872674.3256343096,0.000785897609496594,235606.17608730803,2.1245583557762707e-09,42182479.58094522,0.0,计算成功
2026-04-01 00:05:00,C04,-39568476.10799396,14315522.117470896,-2481673.543477754,-0.0007810782734769872,-234161.3754960622,-1.9207360630193866e-09,42151597.580413066,0.0,计算成功
2026-04-01 00:05:00,C05,21967439.745041315,35980662.39696236,54967.800746836234,-0.0005755343702879088,-172540.86353209434,3.762842572415532e-09,42156606.80053983,0.0,计算成功
2026-04-01 00:05:00,C06,-16340683.797438323,29066503.10073346,25801174.55041111,-9.783490761403316e-05,-29330.167431813916,1.6383384783819482e-08,42161358.58405885,0.0,计算成功
2026-04-01 00:05:00,C07,-5769240.112594401,40141358.13180468,12267663.595641095,0.0006159829423232681,184667.04036516478,-1.995862667867284e-09,42368718.81752371,0.0,计算成功
2026-04-01 00:05:00,C08,-1860559.893554015,21038389.29815723,-36434418.65931165,-0.0005376289392295019,-161177.101183545,-9.31476154744802e-09,42113446.43246757,0.0,计算成功
2026-04-01 00:05:00,C09,-7835426.791020971,27753582.660210934,31138075.539982222,-0.00024772858147228266,-74267.16035642888,4.1001959250597294e-08,42440959.1292215,0.0,计算成功
2026-04-01 00:05:00,C10,-712500.165190123,41935790.3918513,7303517.782633759,-0.00010042271807573281,-30105.97349096497,-1.4405975421750844e-08,42572990.78378134,0.0,计算成功
2026-04-01 00:05:00,C11,-13697232.481624007,-7717288.988867204,23115763.1847107,-1.223799611630625e-05,-3668.8589367019044,-6.33650723977818e-10,27955486.663711887,0.0,计算成功
2026-04-01 00:05:00,C12,-681282.8445693515,-23043462.948474072,15766703.955280643,0.0003850027947567194,115420.93417698641,9.967594549048438e-10,27929451.920606393,0.0,计算成功
2026-04-01 00:05:00,C13,4893028.789360542,24534378.866937034,-33650170.77503487,-0.0003929340490100997,-117798.66438463025,-4.367403493757148e-09,41931032.30674066,0.0,计算成功
2026-04-01 00:05:00,C14,-20123868.651231438,-15752237.446365736,-11118938.593701381,-0.0005765658823820724,-172850.10307826038,1.2336903774723765e-09,27869945.63161551,0.0,计算成功
2026-04-01 00:05:00,C16,-21062196.635414254,28511851.04431626,22936337.746237744,-0.0008163526480076692,-244736.36694102795,2.88991847349421e-08,42221053.59049705,0.0,计算成功
2026-04-01 00:05:00,C19,19848262.070778824,7425761.967806482,18202190.16976911,-0.0009550649356207968,-286321.2645993704,-5.938752524164116e-10,27935911.923709914,0.0,计算成功
2026-04-01 00:05:00,C20,17967492.991841596,20993352.42558336,4083618.198127291,-0.0009321955999419563,-279465.2102433837,1.3579386681684582e-10,27932554.27032587,0.0,计算成功
2026-04-01 00:05:00,C21,-4662565.204255096,-23377204.677513715,14486744.469381375,-0.0008638391080812568,-258972.44952820762,-1.8920933385650842e-09,27894425.574645758,0.0,计算成功
2026-04-01 00:05:00,C22,10584744.249399062,-11492959.198718855,23113184.254914515,0.0004475723618906093,134178.8185040513,-1.7020926925145179e-09,27898820.913619827,0.0,计算成功
2026-04-01 00:05:00,C23,-22154524.16416554,11368057.365056004,12608157.751736244,-0.0004726623784967547,-141700.61625366844,-1.7576622553905852e-11,27910953.245786246,0.0,计算成功
2026-04-01 00:05:00,C24,-16110430.712331042,-12340482.69527252,-19183160.56231241,-0.0002018918375289008,-60525.65022292582,2.3762137911440813e-10,27925385.226503108,0.0,计算成功
2026-04-01 00:05:00,C25,-27685858.130325012,843015.5989045557,-3508811.991455308,0.0009035577906385039,270879.81100056646,-8.306610378067234e-10,27920049.736772686,0.0,计算成功
2026-04-01 00:05:00,C26,2488473.1354066916,-16540133.937879011,-22358924.306107264,-0.0006186041406387337,-185452.85585106365,1.7789524302857911e-09,27922930.099737957,0.0,计算成功
2026-04-01 00:05:00,C27,-6761560.6258643875,26269742.880470976,-6564058.831442899,0.0006142696541938338,184153.40950557945,1.6990720907477047e-09,27908868.86718877,0.0,计算成功
2026-04-01 00:05:00,C28,-15814427.068889927,21702844.285116494,7583838.767031811,0.0005013197271933525,150291.8732591846,-7.562897968442941e-11,27903837.801019173,0.0,计算成功
2026-04-01 00:05:00,C29,17551536.577527717,-1842786.878395155,-21628127.456971414,0.0005841001042325822,175108.80596594204,-7.73832413705566e-11,27914659.177687977,0.0,计算成功
2026-04-01 00:05:00,C30,8872945.22614933,16993226.220925853,-20288850.106646046,0.00041833600878153166,125413.98034252496,1.4317472138228488e-09,27913013.685945116,0.0,计算成功
2026-04-01 00:05:00,C32,4841578.617294193,23348366.676486563,-14509206.709716339,-0.0009315223116646141,-279263.3634957767,1.7078134539652362e-09,27912437.89625668,0.0,计算成功
2026-04-01 00:05:00,C33,-19899639.104560927,-7302784.853640487,-18131073.277060013,-0.000923796040725662,-276947.0857398143,1.0567666056451042e-09,27893764.917781375,0.0,计算成功
2026-04-01 00:05:00,C34,-8618642.427824676,-17347317.33976981,20073918.41373044,0.0009157067486144378,274521.9769743104,-1.4413855768932108e-09,27895745.49400829,0.0,计算成功
2026-04-01 00:05:00,C35,15777563.282336429,-21121028.814713478,-9227863.871375011,-0.00032811972064203566,-98367.81756954921,-8.627517340674238e-10,27931753.1305988,0.0,计算成功
2026-04-01 00:05:00,C36,27626731.72572575,70957.1939606769,3897092.547525589,0.0002923243530795573,87636.63634298035,-1.3273648403451369e-09,27900334.60538737,0.0,计算成功
2026-04-01 00:05:00,C37,-4216825.627949426,16466173.390323937,22140256.07419132,-0.0009546932870785979,-286209.8471693925,-1.2580310355491927e-09,27912495.831213463,0.0,计算成功
2026-04-01 00:05:00,C38,-10637110.066628318,19175019.760721415,-35922476.34028713,0.00028162601655946765,84429.35574111152,-4.0725461034497025e-09,42086266.166198574,0.0,计算成功
2026-04-01 00:05:00,C39,-24485480.71506798,29195745.724178083,17870787.505341243,-2.1637838442442742e-05,-6486.860772466801,9.89544924007549e-09,42086760.15447007,0.0,计算成功
2026-04-01 00:05:00,C40,-11846552.488358883,37445734.781261295,15787089.078881707,-0.0002199441982889961,-65937.61182789753,4.139962930138769e-09,42329139.38119402,0.0,计算成功
2026-04-01 00:05:00,C41,-11431939.618886348,10421733.34593364,-23172946.36231946,-0.0009394177180916451,-281630.34679544537,2.1814961721398183e-09,27861931.241293076,0.0,计算成功
2026-04-01 00:05:00,C42,-16941602.302110393,-22074146.07590203,-1649376.5696635407,-0.0008975609875017706,-269082.0146480631,-2.695647943035089e-09,27874831.956653807,0.0,计算成功
2026-04-01 00:05:00,C43,-17907275.693636257,3342788.043104266,21115462.571176294,0.0001352182629940795,40537.41542948553,-4.5153886815909854e-10,27887407.808252163,0.0,计算成功
2026-04-01 00:05:00,C44,5684362.0295273485,-26568092.54861681,6411939.695399967,0.0008424884464155465,252571.682187518,-2.024120227955616e-09,27915739.001718123,0.0,计算成功
2026-04-01 00:05:00,C45,22593477.568013478,-10880334.409828626,-12226348.727644868,-0.0007736558973205376,-231936.20310391957,1.0356147621145754e-09,27898575.38828842,0.0,计算成功
2026-04-01 00:05:00,C46,16986698.969186157,11843267.406199425,18674889.210067328,-0.0003632688175834708,-108905.25173810234,-1.0131309188819061e-09,27884806.10893296,0.0,计算成功
2026-04-01 00:05:00,C47,14698960.282745183,6802376.279657711,-22724198.80156721,-0.0005819239227874039,-174456.40318143804,6.882070061320078e-10,27905572.339891523,0.0,计算成功
2026-04-01 00:05:00,C48,20310801.25829954,16100655.787332553,10370536.06249772,0.0006628826216172484,198727.21050011885,3.101611501222418e-10,27916084.66027916,0.0,计算成功
2026-04-01 00:05:00,C49,-18568550.83833631,13134064.893341467,16148714.386300363,-0.0009376753888435865,-281108.0096275246,2.0333279293023144e-10,27894008.625306785,0.0,计算成功
2026-04-01 00:05:00,C50,-11679319.687848058,-24365072.755275127,6947833.2097716695,-0.00038225505660907275,-114597.18300376307,-5.631604248745011e-10,27898667.800660513,0.0,计算成功
2026-04-01 00:05:00,C56,6051128.770891177,30631989.72519035,28538862.624290958,0.0006145060928227217,184224.2920232999,9.921726870248304e-09,42301319.52805049,1.0,健康状态异常
2026-04-01 00:05:00,C58,12641176.50517453,10433608.782483127,-22600670.77111483,-0.000973233943142053,-291768.1960235883,1.1955381424404754e-09,27918629.174177047,1.0,健康状态异常
2026-04-01 00:05:00,C59,-32333027.783081237,27076153.6408136,130907.13926603645,-5.842579887087563e-07,-175.1561385411343,4.450386199916235e-10,42172976.161062635,0.0,计算成功
2026-04-01 00:05:00,C60,7329084.86956867,41504941.95420838,-1379017.4716347195,3.406673934644394e-07,102.12951524715743,7.485093131867305e-10,42169626.28284274,0.0,计算成功
2026-04-01 00:05:00,C62,-32235039.345182315,27142320.544410285,-1632323.007853886,-7.500165544527688e-07,-224.8493064000864,3.558675231896127e-10,42171884.0523273,1.0,健康状态异常
2026-04-01 00:10:00,C01,-34234342.54588991,24506972.801433682,-1051562.0154524802,-0.0004994946992098201,-149744.74363408264,8.14021983391425e-10,42115171.94683978,0.0,计算成功
2026-04-01 00:10:00,C02,4490278.92021687,41926222.04938952,-1119343.0400255825,-4.6847951648031943e-05,-14044.662576828647,2.9399662376292635e-09,42180844.33670471,0.0,计算成功
2026-04-01 00:10:00,C03,-14659101.779493349,39542687.48533519,-887586.3743958413,0.0007858948168321535,235605.3388675711,2.1477747771830585e-09,42181763.92846134,0.0,计算成功
2026-04-01 00:10:00,C04,-39570372.17596048,14313981.921187332,-2470557.918608348,-0.0007810713979758165,-234159.31427266626,-1.9391869682054893e-09,42152201.47291602,0.0,计算成功
2026-04-01 00:10:00,C05,21967901.963149086,35979045.265031435,819.6136840502732,-0.0005755287855657538,-172539.18927451226,3.750175508725947e-09,42155431.62532531,0.0,计算成功
2026-04-01 00:10:00,C06,-16474605.280638492,29422620.64663728,25298874.212253653,-9.78408667602701e-05,-29331.95393891187,1.6383471653872913e-08,42156093.999280825,0.0,计算成功
2026-04-01 00:10:00,C07,-5507354.974342319,39983725.34668865,12889035.31310169,0.0006159902605528492,184669.2343151991,-1.7008151225937147e-09,42369287.02155876,0.0,计算成功
2026-04-01 00:10:00,C08,-2233136.544021845,20713421.752437294,-36602742.763519615,-0.000537624865013587,-161175.87976434146,-9.383660113729186e-09,42116428.11695901,0.0,计算成功
2026-04-01 00:10:00,C09,-8066265.749214679,28048661.56038972,30794972.424438544,-0.00024771858328199135,-74264.1629743859,4.1397697375152484e-08,42427849.16877319,0.0,计算成功
2026-04-01 00:10:00,C10,-418632.68037204724,41824528.81902206,7960665.798318751,-0.00010042861207490337,-30107.740467463762,-1.3800107281260965e-08,42577443.13843663,0.0,计算成功
2026-04-01 00:10:00,C11,-13348039.937406236,-8422816.743266197,23074024.061660055,-1.2233536210211884e-05,-3667.5218904914254,-4.644457573426737e-10,27955761.453755904,0.0,计算成功
2026-04-01 00:10:00,C12,-436149.3820613045,-23510070.162265845,15070296.694186915,0.00038501349696345977,115424.14261785115,1.0744744792391407e-09,27928971.835156344,0.0,计算成功
2026-04-01 00:10:00,C13,4582898.72185622,24184005.30921519,-33947967.3668449,-0.0003929399019992717,-117800.41906664077,-4.718072467996278e-09,41932488.14262404,0.0,计算成功
2026-04-01 00:10:00,C14,-20326012.34272162,-16059322.575727258,-10278856.244728185,-0.0005765786753425837,-172853.93831133717,1.1084487582233092e-09,27869400.873494256,0.0,计算成功
2026-04-01 00:10:00,C16,-21146990.975936685,28891962.20453535,22358311.45929134,-0.0008163506015271923,-244735.75342161552,2.8977373015918368e-08,42211785.06857208,0.0,计算成功
2026-04-01 00:10:00,C19,20198119.82473387,7927094.48355739,17596252.756090984,-0.0009550636952952663,-286320.8927591309,-4.913062775557206e-10,27936194.845787298,0.0,计算成功
2026-04-01 00:10:00,C20,18029387.766338624,21100863.728045903,3149312.2353501664,-0.0009321935779888179,-279464.6040770824,2.248931282328865e-10,27932480.034080222,0.0,计算成功
2026-04-01 00:10:00,C21,-4357365.481014512,-22970313.918611564,15216025.056115195,-0.0008638381206039802,-258972.15348996766,-1.930995043797512e-09,27895328.891465366,0.0,计算成功
2026-04-01 00:10:00,C22,11047879.80127016,-10848481.79880449,23208718.83088461,0.00044757291359113984,134178.98389970942,-1.7248659638665154e-09,27899638.621555,0.0,计算成功
2026-04-01 00:10:00,C23,-22576281.228071008,11369078.434962075,11835437.973810863,-0.0004726611717280556,-141700.2544735139,-2.3880912982910607e-12,27910965.776575975,0.0,计算成功
2026-04-01 00:10:00,C24,-15452205.0895672,-12440711.773466105,-19653944.851197507,-0.00020190140326254287,-60528.517957726945,3.017846169502201e-10,27925248.428159375,0.0,计算成功
2026-04-01 00:10:00,C25,-27558454.285992976,774329.771858674,-4413942.155800454,0.0009035549796353753,270878.9682830291,-7.844830080603522e-10,27920438.29497495,0.0,计算成功
2026-04-01 00:10:00,C26,3246118.8419169015,-16630969.027554674,-22192678.323129334,-0.0006186057610951122,-185453.34165166446,1.8334229155929461e-09,27922059.191349506,0.0,计算成功
2026-04-01 00:10:00,C27,-6889968.872819766,26441720.937761873,-5676527.542844557,0.0006142711234876728,184153.84998879096,1.7066018865402392e-09,27908049.77356126,0.0,计算成功
2026-04-01 00:10:00,C28,-15746483.20200881,21432200.878964793,8445960.220512357,0.0005013210361447154,150292.26567293107,-8.40238488614709e-11,27903856.575640615,0.0,计算成功
2026-04-01 00:10:00,C29,17292344.462425195,-1143180.5151361478,-21883729.376990836,0.0005841016880390663,175109.2807791809,-4.83330810290882e-11,27914685.205868363,0.0,计算成功
2026-04-01 00:10:00,C30,8598539.51219882,17624793.213520043,-19862789.610955525,0.00041833843519875917,125414.70776410973,1.4536878235520767e-09,27912338.287776414,0.0,计算成功
2026-04-01 00:10:00,C32,4532912.48927723,22942617.104061376,-15236328.8829499,-0.0009315210577958818,-279262.9875953875,1.7274694541904925e-09,27911587.075055916,0.0,计算成功
2026-04-01 00:10:00,C33,-20251223.20675598,-7802579.645247549,-17522645.16589313,-0.0009237952271724393,-276946.841842694,1.0139381961325706e-09,27893285.64547535,0.0,计算成功
2026-04-01 00:10:00,C34,-8344964.820889489,-17973097.278037246,19635237.127748944,0.0009157090965930054,274522.68088057655,-1.4749686238041083e-09,27896472.9077101,0.0,计算成功
2026-04-01 00:10:00,C35,15701180.534125287,-20796708.508354433,-10058505.224398024,-0.00032812411763879406,-98369.13575601522,-7.745362908136081e-10,27932126.347557195,0.0,计算成功
2026-04-01 00:10:00,C36,27484666.578885954,139084.48563226545,4799844.909140606,0.00029232357308185567,87636.40250555215,-1.3477035396004764e-09,27900981.212109316,0.0,计算成功
2026-04-01 00:10:00,C37,-4969353.411775546,16537891.375776663,21930453.720129494,-0.0009546959532990145,-286210.64648216474,-1.2368011897893159e-09,27913099.52081379,0.0,计算成功
2026-04-01 00:10:00,C38,-11037156.171299707,18981306.013413094,-35906195.21730654,0.0002816264828868301,84429.49554253774,-4.193482312116034e-09,42087571.197537854,0.0,计算成功
2026-04-01 00:10:00,C39,-24477725.085821718,29589102.78659264,17214931.58597092,-2.1638138490303808e-05,-6486.950724552587,9.783784021828536e-09,42083582.29288792,0.0,计算成功
2026-04-01 00:10:00,C40,-11492882.632720238,37267860.38769897,16451735.523343714,-0.00021994487126235541,-65937.81358023509,4.379592897094216e-09,42327761.23085833,0.0,计算成功
2026-04-01 00:10:00,C41,-11900295.798869982,9775593.299264042,-23217466.111948524,-0.0009394178110741202,-281630.3746708901,2.029361014346872e-09,27860904.45611371,0.0,计算成功
2026-04-01 00:10:00,C42,-16952297.46410631,-22117962.466118213,-704401.1341847428,-0.0008975605132986399,-269081.8724855409,-2.8012476846185477e-09,27876169.642223086,0.0,计算成功
2026-04-01 00:10:00,C43,-17659541.816620205,2654218.4519457277,21419986.792482626,0.0001352184218730072,40537.46306018979,-5.154150881329975e-10,27887633.943268422,0.0,计算成功
2026-04-01 00:10:00,C44,5809135.401975598,-26740188.548507098,5528030.183542947,0.0008424858052519509,252570.89038659167,-1.991955598153528e-09,27916712.833683666,0.0,计算成功
2026-04-01 00:10:00,C45,23001581.235888336,-10880180.171586309,-11439064.4508803,-0.000773662031813075,-231938.04217851596,1.0071712244309627e-09,27898086.949264884,0.0,计算成功
2026-04-01 00:10:00,C46,16342412.898646569,11937807.842431255,19183447.412975453,-0.0003632701342127909,-108905.64645364248,-1.0864880871053278e-09,27885307.42306883,0.0,计算成功
2026-04-01 00:10:00,C47,14384366.575210206,7515218.685835584,-22700538.374183908,-0.0005819303679743561,-174458.3353998767,6.861327639699413e-10,27905249.616223704,0.0,计算成功
2026-04-01 00:10:00,C48,20491909.876841515,16390041.615010044,9526191.849905197,0.0006628812223544632,198726.79101168909,3.4308606675550215e-10,27915948.232212283,0.0,计算成功
2026-04-01 00:10:00,C49,-18371590.796640284,12602732.161250636,16784678.611739233,-0.0009376733356622275,-281107.3940992382,1.6165653115956403e-10,27893899.735010084,0.0,计算成功
2026-04-01 00:10:00,C50,-11506838.791608717,-24177627.565490056,7834904.957655701,-0.00038225264942119247,-114596.46134699156,-5.894925967143572e-10,27898938.14049405,0.0,计算成功
2026-04-01 00:10:00,C56,5889438.313091202,30322949.26521384,28895732.51274324,0.000614512709166285,184226.27555319972,1.0115474644956723e-08,42298109.806851245,1.0,健康状态异常
2026-04-01 00:10:00,C58,12395920.999524005,11162980.837501667,-22386302.76608223,-0.0009732902966827179,-291785.09039006126,1.2379520504786748e-09,27918050.61496183,1.0,健康状态异常
2026-04-01 00:10:00,C59,-32332616.83276242,27076325.90529377,139853.2922853611,-5.843106070445404e-07,-175.1719131213549,4.577013980554753e-10,42172800.41362296,0.0,计算成功
2026-04-01 00:10:00,C60,7329101.523604881,41503662.89101968,-1409670.5129092177,3.4066016462655355e-07,102.12734809607915,7.551360586481673e-10,42169383.84028959,0.0,计算成功
2026-04-01 00:10:00,C62,-32234024.91278645,27141537.171872903,-1661335.9208070748,-7.500824888337565e-07,-224.8690730302294,3.656059435604193e-10,42171737.4454985,1.0,健康状态异常
2026-04-01 00:15:00,C01,-34235471.7738389,24504774.76401197,-1054945.8712883373,-0.0004994936528218289,-149744.4299348547,7.421045263545312e-10,42114895.519324586,0.0,计算成功
