epoch_time,sat_id,sat_X,sat_Y,sat_Z,health,elevation_deg,rho,satellite_clock_bias_s,satellite_clock_correction_m,sisre_error,iono_error,tropo_error,receiver_clock_error,noise_error,simulated_pseudorange,debug_note
2026-04-01 00:00:00,C30,16595.884604329935,29614.68708103923,-37450.708022496,0.0,-89.67430999275759,6374451.330611549,0.00041833223243492,125412.84822229198,-0.06748774499375837,12.306533779752357,3.0164868284746906,43.0475463053265,-0.02580740562364415,6374509.607883313,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C32,287.62166441687924,1331.7527189896628,-771.8039953550729,0.0,-89.84267772490583,6372141.054732032,-0.0009315252416883814,-279264.24189480394,1.2435805942685687,14.51476964645444,0.7977847464670815,59.358312963798916,0.34588048571958163,6372217.315060469,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C33,-4157.974448412302,-1442.0024339218867,-3979.814367125461,0.0,-89.85896060397415,6374363.207319961,-0.0009237978795228914,-276947.6369973555,-0.07536157452509741,10.27120517263218,3.820639095238523,55.92639271262263,0.22848883843526768,6374433.378684206,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C36,184184.15780298182,55.22083369731081,19839.19663182109,0.0,-88.36441192460707,6430598.012465466,0.0002923262761718694,87637.21287155157,-0.029370574156988835,9.482228131534239,5.204226836905397,62.573342981171145,-0.05522892661414293,6430675.187663915,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C37,-40201.626857863586,190838.89814450886,259520.94602035568,0.0,-88.57211614926935,6078692.751551787,-0.0009546894207573134,-286208.6880754312,-0.07549031824419983,15.479524012606387,4.34213160722818,58.4265210782614,0.8367519260862186,6078771.760990093,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C38,-6072001.576858267,11488683.559783753,-21288068.546107803,0.0,-13.568093440654659,25634903.61988695,0.00028162648927469437,84429.49745757127,-0.1073444650235878,9.645065975138325,1.828687233422519,44.54303423728228,0.368485387939023,25634959.897815317,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C40,-8246301.060416328,25404250.073750336,10210136.071813516,0.0,75.68506482740052,22372815.086083535,-0.00021994419951341568,-65937.61219496929,1.0057907790643228,11.53666448426646,5.249754256852551,64.90077154053826,-0.13776535553418237,22372897.64129924,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C41,-237.0089319629845,239.10736763894838,-498.4755614621111,0.0,-89.83718201128904,6372674.956333217,-0.0009394198875955169,-281630.9971963437,0.45919130673265435,9.66377541033907,6.599449304385127,59.1699723479798,-0.10166400991801687,6372750.747057577,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C42,-177.29003783934203,-230.64460364981417,-27.16584754513166,0.0,-89.83145665869642,6372827.221974454,-0.0008975588749517328,-269081.38132149464,-0.22349523188149273,3.946077233812437,3.6227062577622005,52.42800790977121,0.19697956579714934,6372887.192250189,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C43,-90931.47614490282,20106.889490461057,104008.91764331747,0.0,-89.00158113935935,6272705.716725985,0.00013521840588500222,40537.45826710648,-0.9186701826879958,5.786588305664926,3.796359540567446,55.63727741737456,-0.10928594791817771,6272769.908995118,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C44,36750.0432153959,-174779.04457430824,48285.196289141546,0.0,-88.64426488837383,6500166.182159358,0.0008424929767806512,252573.04035680834,-0.5231807763360136,11.132883098690401,4.57227363876135,69.79329047090754,0.3866703496429735,6500251.54409614,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C45,238454.94902926302,-117146.92963080875,-139823.54314812785,0.0,-88.53826909795345,6622485.711376652,-0.0007736506582855548,-231934.63248074453,0.2710498286799581,8.824440906859735,2.551694140655834,77.19342231804703,0.1446298756404275,6622574.696613722,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C46,-159033.85284966487,-50017.24815353039,-85366.71279474215,0.0,-88.408221918748,6401253.882427101,-0.000363266892576011,-108904.67463538429,0.49178294198265887,13.24141544845028,6.030925884697241,54.66537469706234,0.36083775430708703,6401328.672763827,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C47,15153.270043675278,6146.692823637062,-22900.59330050732,0.0,-89.85324070013041,6384881.358442993,-0.000581918146024264,-174454.67135141706,-0.6529037291475516,12.471775688691402,4.741457810349071,79.52352880047428,0.2103148158736375,6384977.652616379,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C48,21775.09220879787,17083.400648388666,12119.41747076461,0.0,-89.6644167622246,6360950.766164268,0.0006628837526973274,198727.5495893959,-0.7686914407083328,15.416270382882962,5.050966546868243,42.93774879990674,0.46778659088764013,6361013.8702451475,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C49,-17200.872057350996,12503.3293201462,14194.159560718495,0.0,-89.78375207869654,6349580.84021478,-0.0009376776215341709,-281108.67897132284,-0.5764633763988094,6.712689633291144,6.45233954207966,75.28224941565401,0.25492758102273244,6349668.9659575755,模拟伪距调试记录，不参与SPP解算
2026-04-01 00:00:00,C50,-9283.737420523761,-19250.414617006474,4747.103204163609,0.0,-89.69503189122965,6382154.805585776,-0.00038225688363677257,-114597.73073288803,0.5527079074240198,7.701477440654068,5.258849365845671,69.0444136360056,0.1597035887765438,6382237.522737716,模拟伪距调试记录，不参与SPP解算
